"rid", "binaryID"
16411,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010000000000000010000100000000001000
16420,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010000000000000010000100000000001010
16422,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010000000000000010000100000000001011
16956,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000
15645,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000000000000000000000
19734,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000000000000000000001
19721,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000000000000000000010
15498,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000
19663,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000001
19612,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000100
19623,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000101
19637,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000110
18449,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000
18608,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001
18631,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100010000
19325,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100010001
19334,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100010010
18651,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000011000000000000000
18837,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000011000000000000010
22768,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000000010010000
23110,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000001000100000
23274,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000001000100001
23277,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000001000100010
23283,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000001000100011
23126,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000000000000
23223,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000000000001
23181,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000000000010
23182,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000000000011
23142,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000100000000
23149,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000100000001
24048,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000001000000000000000000000000001010000100000001000000000000
16162,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100000000000000000000
16731,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100000000000000000001
16703,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100000000000000000010
16476,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100000000000100100000
16501,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100000000000100100001
15799,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000000000
16545,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000000001
16372,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000000010
16413,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000000100
16438,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000010100
16426,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000010110
16957,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000000
17394,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000001
15646,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000000000000000000000
19740,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000000000000000000001
19745,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000000000000000000010
19725,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000000000000000000100
15499,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000000
18972,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000001
19606,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000001000
19627,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000001010
18450,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000000
18453,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000001
18609,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000010
19434,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000011
18632,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000100000
19315,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000100001
19303,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000100100
22769,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000000100100000
23336,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000000100100001
23111,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000010001000000
23239,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000010001000001
23298,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000010001000110
23310,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000010001000111
23127,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000010000000000000
23207,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000010000000000001
23177,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000010000000000110
23178,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000010000000000111
24049,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000010000000000000000000000000010100001000000010000000000000
16163,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000000000000000000000
16738,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000000000000000000010
16869,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000000000001001000000
15800,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000010000000000000000
15801,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000010000000000000001
16370,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000010000000000000010
16336,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000010000000000000100
16958,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000000
18012,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000001
17395,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000010
17613,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000011
19738,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000000000000000000000010
15500,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000000
19676,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000001
18973,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000010
19688,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000011
18451,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000000
19524,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000001
18456,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000010
18464,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000011
18610,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000100
19412,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000101
19433,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000110
18633,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010001000000
19299,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010001000001
19289,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010001000010
22770,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000000001001000000
23112,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000000100010000000
23240,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000000100010000001
23128,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000000000
23216,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000000001
23184,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000000010
23185,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000000011
23165,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000001100
23166,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000001101
23174,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000001110
23175,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000100000000001111
16410,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010000000000000010000100000000000000000
15802,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010000000000000010000100000000000000010
16959,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000000
17396,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000100
17620,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000101
17618,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000110
15501,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000000
19681,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000001
18974,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000100
18988,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000101
18452,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000000
19506,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000001
19561,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000010
19601,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000011
18457,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000100
19551,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000101
18465,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000110
19460,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000111
18611,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001000
19402,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001001
19411,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001010
19419,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001011
18634,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100010000000
19267,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100010000001
22771,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000000010010000000
23432,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000000010010000001
23113,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000001000100000000
23269,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000001000100000001
23162,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000000000011100
23164,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000001000000000011101
15803,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000000000100
16544,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000000000101
16960,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000000000
17397,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000001000
17634,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000001001
17626,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000001010
17628,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000001011
15502,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000000000
19698,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000000001
19672,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000000010
19673,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000000011
18975,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000001000
19711,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000001001
18989,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100000000000000001010
18458,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000001000
19528,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000001001
19562,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000001010
19625,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000001011
18466,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000001100
19455,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000001101
18612,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000010000
19398,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000010001
19399,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000000010100
18635,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000100000000
19240,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000100000000010010000100000000000000000000000000000100001001000100000010
22772,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000000100100000000
23340,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000000100100000001
23272,1000000000000000010100001000000000000000100000000000000100001000000000000000000000000000001000110100000000001000000000100000000000000000000000000001000000000000010001000000010
15804,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000010000000000000001000
16390,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001000000000000001000010000000000000001010
16961,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000000000
17430,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000000001
17398,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000010000
17636,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000010001
17954,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000010010
17629,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000000000101000000000000000000000001010000000000000010000100000000000010100
19707,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000000000
25179,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000000001
19685,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000000010
19660,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000000110
19687,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000000111
18976,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000010000
19755,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000010001
19750,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000010010
19779,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000010011
18990,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000010100
18991,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000000000000000010101
18459,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000010000
19533,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000010001
19626,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000010110
18467,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000011000
19483,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000011001
18613,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000100000
19366,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000100001
19385,10000000000000000101000010000000000000001000000000000001000000000000000000000000000000000000000000110000001000000000100100001000000000000000000000000000001000010010000000100010
22773,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000000001001000000000
23430,10000000000000000101000010000000000000001000000000000001000010000000000000000000000000000010001101000000000010000000001000000000000000000000000000010000000000000001001000000001
15805,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010000000000000010000100000000000000010000
16399,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010000000000000010000100000000000000010100
16962,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000000000
16970,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000000001
17431,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000000010
18013,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000000011
17638,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000000001010000000000000000000000010100000000000000100001000000000000100010
18409,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000000010
18413,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000000011
19658,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000001100
18977,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000100000
19771,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000100001
19784,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000100110
19769,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000101000
19763,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000000000000000101010
18460,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000100000
19556,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000100001
19536,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000100010
19553,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000100011
18468,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000110000
19486,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000000110001
18614,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001000000
19386,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001000001
19332,100000000000000001010000100000000000000010000000000000010000000000000000000000000000000000000000001100000010000000001001000010000000000000000000000000000010000100100000001000010
22774,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000000010010000000000
23414,100000000000000001010000100000000000000010000000000000010000100000000000000000000000000000100011010000000000100000000010000000000000000000000000000100000000000000010010000000001
15806,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000100000000000000100001000000000000000100000
16963,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000000000000
17623,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000000000001
16971,1000000000000000010100001000000000000000100000000000000100000000000000000000000000000000000000000011000000000010100000000000000000000000101000000000000001000010000000000000000010
