"active_power","wind_speed","theoretical_power","wind_direction"
3604.17602539062,14.1024198532104,3600,196.25520324707
3593.20092773437,14.3933095932006,3600,195.879898071289
3493.82104492187,14.0795497894287,3600,197.640304565429
3470.70190429687,14.0544004440307,3600,197.244796752929
3436.61010742187,13.5124702453613,3600,195.995407104492
3401.455078125,13.7100496292114,3600,192.419799804687
3395.23291015625,13.7423295974731,3600,191.013702392578
3417.50390625,13.1418600082397,3600,192.204696655273
3465.10888671875,12.8677101135253,3596.50506006828,192.771697998046
3467.41796875,12.8472700119018,3596.06013842223,192.470504760742
3522.40698242187,12.7321100234985,3592.42166638681,192.567901611328
3510.10791015625,12.5162000656127,3580.32294087044,194.999206542968
3513.84497070312,12.5986604690551,3585.76741417889,196.042297363281
3564.00805664062,13.2303199768066,3600,196.408798217773
3475.27807617187,13.0946702957153,3600,198.524993896484
3561.99096679687,12.9168796539306,3597.32940721254,198.010101318359
3521.55493164062,12.6335496902465,3587.76274105689,197.663497924804
3493.60791015625,12.8256702423095,3595.52445712704,201.104095458984
3555.30493164062,12.5416202545166,3582.11109582746,200.363403320312
3377.1279296875,12.1049699783325,3537.33778647827,196.982696533203
3479.626953125,12.3625001907348,3567.3947065774,199.798995971679
3539.11206054687,12.6039104461669,3586.07931541404,201.270294189453
3430.43603515625,12.2122201919555,3551.16161586499,198.984603881835
3301.91796875,11.9876203536987,3520.01183131278,202.571197509765
3235.5439453125,11.6793298721313,3463.03160296846,200.703506469726
3519.02294921875,12.4697198867797,3576.79825403164,197.873397827148
3469.537109375,12.4948997497558,3578.74875641323,201.101104736328
3296.18603515625,11.7898302078247,3485.41764275903,200.35659790039
3045.51000976562,10.9035501480102,3237.31495707518,199.462905883789
3444.74194335937,12.1880798339843,3548.2148951824,202.746002197265
3417.74609375,11.9781303405761,3518.50824711723,199.402206420898
2807.61303710937,10.6744699478149,3144.97729527041,197.229705810546
2493.39306640625,9.69664669036865,2588.59195963497,200.319198608398
3215.19604492187,11.4175901412963,3400.7825082287,200.488204956054
3589.59008789062,12.6892700195312,3590.57317508054,199.528106689453
3599.14990234375,13.0586004257202,3600,200.607803344726
3375.17700195312,11.5208196640014,3426.92247226978,195.854705810546
3346.98095703125,11.5123100280761,3424.84718980505,197.746704101562
3567.96704101562,12.4162998199462,3572.33660315256,199.163803100585
3519.26489257812,12.1601495742797,3544.6866079077,198.396896362304
3485.19189453125,11.6710796356201,3461.26966600913,194.656997680664
3145.56298828125,11.1458597183227,3321.54569566872,195.83250427246
2978.31005859375,10.7728996276855,3186.225079135,193.17039489746
3179.00805664062,10.929759979248,3247.07461994401,195.099700927734
3461.5810546875,12.1400604248046,3542.06950150575,198.294799804687
3082.54907226562,11.1955604553222,3337.20522482988,200.757003784179
3493.65795898437,12.9486904144287,3597.67844568445,204.080596923828
3601.0458984375,14.8794298171997,3600,197.594299316406
3597.56494140625,15.124059677124,3600,196.345596313476
3602.17211914062,16.2936706542968,3600,196.836700439453
3601.99291992187,16.1239795684814,3600,192.230606079101
3600.791015625,15.2746000289916,3600,190.949295043945
3590.75,13.56672000885,3600,192.945602416992
3601.84594726562,15.3677997589111,3600,194.752807617187
3601.8701171875,15.8617496490478,3600,195.040298461914
3591.65502929687,14.9205102920532,3600,197.989593505859
3579.02490234375,13.6085300445556,3600,201.494506835937
3598.13110351562,14.4638595581054,3600,200.488403320312
3525.3330078125,12.6882896423339,3590.52770532539,202.225997924804
3560.69995117187,13.556900024414,3600,202.153594970703
3537.67602539062,13.3228101730346,3600,203.289398193359
3491.291015625,12.6070098876953,3586.26151221851,201.093704223632
3530.76611328125,12.3147602081298,3562.62840432461,197.54409790039
2915.83911132812,10.3801898956298,3006.71766997446,200.919799804687
2178.65893554687,9.11702919006347,2219.69198514598,201.024505615234
2244.412109375,9.25319099426269,2308.32252649044,198.975997924804
1278.89501953125,9.0723066329956,2190.70476314143,198.236404418945
2832.93408203125,10.344630241394,2988.42459866748,196.647201538085
3205.97290039062,11.1033096313476,3307.71074030315,200.146499633789
3149.28491210937,11.069109916687,3296.30064173281,198.89680480957
3273.65600585937,11.325810432434,3375.74290100659,201.144607543945
3114.09912109375,11.0151395797729,3277.76115213776,204.927200317382
3111.06005859375,10.907259941101,3238.7061584522,204.81379699707
3361.01196289062,11.7694101333618,3481.44923036851,209.778594970703
3421.419921875,11.8748302459716,3501.13034592277,209.600601196289
3520.14892578125,12.1692600250244,3545.851554985,208.318099975585
3589.42700195312,12.8206195831298,3595.38946602459,211.18179321289
3495.11596679687,12.5716199874877,3584.0953070974,209.464706420898
3298.76196289062,11.399299621582,3395.92916518786,205.625
2894.44091796875,10.5454301834106,3087.17433373743,200.610702514648
3486.62890625,12.3093299865722,3562.06338880745,202.056198120117
3455.2470703125,12.1683197021484,3545.73194798009,203.720703125
3556.78588867187,12.2870798110961,3559.69920327527,204.608596801757
3375.58203125,12.0131902694702,3523.98620914655,201.741500854492
3493.97900390625,12.2135295867919,3551.31873448443,201.715606689453
3549.14794921875,12.9377403259277,3597.57459015449,199.968505859375
3483.31591796875,13.6694202423095,3600,203.870697021484
3589.85888671875,13.6978597640991,3600,204.802307128906
3584.23510742187,12.7583599090576,3593.42108884215,202.650802612304
3599.00805664062,12.7651796340942,3593.66423795296,201.257095336914
3602.63793945312,13.0772199630737,3600,203.440704345703
3550.56396484375,12.593409538269,3585.45131707174,205.153503417968
3552.78295898437,12.5136699676513,3580.13958133505,205.008193969726
3585.01098632812,12.534399986267,3581.61318305151,204.120300292968
3421.17602539062,11.9644298553466,3516.31020021473,201.998901367187
3406.0400390625,11.9457702636718,3513.26434859883,194.378692626953
3515.61010742187,12.2070798873901,3550.54211738128,189.523803710937
3515.96508789062,12.2751502990722,3558.39906800035,190.579498291015
3475.4189453125,12.7226400375366,3592.03630693273,187.612503051757
3471.15698242187,12.2653703689575,3557.31619028323,189.437194824218
3281.7548828125,11.7036895751953,3468.15991321422,192.261901855468
2955.11499023437,10.9635295867919,3259.41290546653,190.457199096679
3061.73510742187,11.2979698181152,3367.8051386683,192.858200073242
2679.11010742187,10.6659498214721,3141.29261131238,194.084396362304
2721.0810546875,10.8332901000976,3210.35060075426,195.201797485351
2649.13696289062,10.5783700942993,3102.33999824069,195.343200683593
2707.74291992187,10.3885402679443,3010.96227906629,201.797698974609
2508.83203125,10.0804195404052,2841.09942231867,204.207397460937
2316.64794921875,9.83873844146728,2687.68808162899,199.747406005859
3081.54296875,11.4399995803833,3406.63706435351,200.240295410156
3397.63891601562,11.9440298080444,3512.97717205074,201.166397094726
3391.71606445312,11.8592901229858,3498.35399407939,201.71060180664
3587.51098632812,12.8114795684814,3595.1357821697,201.348495483398
3603.11206054687,12.9135398864746,3597.28438052126,201.676895141601
3591.09301757812,12.7283201217651,3592.26902604332,202.413299560546
3221.044921875,11.6635799407958,3459.65697188092,202.661895751953
2887.73388671875,11.095230102539,3305.03861196709,204.061203002929
2364.53491210937,10.1609497070312,2888.1834694536,203.337905883789
1935.84704589843,9.20241546630859,2275.21144803516,197.801300048828
1549.48095703125,8.53928470611572,1852.27385123011,195.506103515625
1625.75598144531,8.80914115905761,2021.75423914516,187.484603881835
1994.22204589843,9.60846042633056,2523.60897951622,188.023895263671
2362,9.84492397308349,2691.84853250982,190.660400390625
2097.77197265625,9.33867073059082,2364.19874342852,196.733596801757
1564.59094238281,8.42491626739501,1781.89987727917,197.015899658203
1107.47497558593,7.65623378753662,1339.71394884899,188.690399169921
1303.11694335937,8.14458179473876,1613.84771310931,181.659606933593
1561.18200683593,8.54713726043701,1857.14017452757,173.536697387695
1544.9990234375,8.38180446624755,1755.62759790948,171.383407592773
1456.73803710937,7.85044908523559,1445.55353367836,179.819793701171
1795.64404296875,8.65655136108398,1925.37408203171,188.238296508789
2773.291015625,10.9231195449829,3244.61717448122,179.039093017578
2782.56811523437,10.405119895935,3019.33269562616,176.925598144531
2446.42407226562,9.49813079833984,2468.76137810731,174.677001953125
3412.39208984375,11.9302501678466,3510.68492806304,180.672500610351
3255.337890625,11.0762901306152,3298.71779163661,183.875503540039
2796.876953125,10.4578800201416,3045.46680084979,192.191101074218
2467.9541015625,9.79114913940429,2655.25524050058,197.104598999023
1278.88696289062,7.62648677825927,1323.91105222754,202.940505981445
1042.53796386718,7.28763580322265,1150.913827836,207.387100219726
609.076171875,6.22820901870727,703.72052690461,216.998901367187
175.440704345703,4.47162199020385,216.017072278726,222.509094238281
112.110900878906,4.12782907485961,147.104139625711,215.451400756835
271.917114257812,5.03284406661987,344.109478420821,202.510299682617
737.448791503906,6.26704502105712,717.843498117624,211.200302124023
1375.57995605468,7.76333713531494,1397.52318976882,193.610702514648
1520.89001464843,8.21955204010009,1658.11911213164,172.135498046875
1349.11206054687,7.9748888015747,1515.64947499497,168.356903076171
889.129821777343,6.79436492919921,926.044480629263,171.129501342773
412.115509033203,5.53610801696777,479.44724074806,162.703796386718
444.603607177734,5.49171495437622,466.619713732775,150.281692504882
655.730712890625,6.07675409317016,650.187022962429,149.640899658203
882.5654296875,6.69093894958496,882.728232489512,152.222503662109
998.384582519531,6.84801197052001,949.011611320787,157.164306640625
1193.39599609375,7.75938415527343,1395.36478692565,152.69970703125
1122.71203613281,7.41762685775756,1215.65950886484,152.07600402832
1214.1259765625,7.4722261428833,1243.60005403349,154.783798217773
1086.30700683593,7.0807728767395,1052.76802727855,160.218307495117
1060.60302734375,7.05372190475463,1040.356846593,165.815399169921
1451.71398925781,7.76631498336791,1399.15038161011,170.844497680664
1361.4599609375,7.8332462310791,1435.99887801734,173.024093627929
1490.56994628906,7.95930099487304,1506.77685258253,173.97639465332
1153.13903808593,7.28374290466308,1149.01242363998,176.793197631835
953.976013183593,7.00125217437744,1016.55258240585,178.093002319335
799.085693359375,6.75813579559326,910.72825461627,174.033004760742
616.254821777343,6.17999219894409,686.411402678963,167.996002197265
646.924499511718,6.30171918869018,730.590170586589,168.81199645996
1323.68200683593,7.51777696609497,1267.13496891123,184.701797485351
1568.88598632812,8.09420299530029,1584.39555144266,194.009292602539
1580.90295410156,7.85495376586914,1448.06104925975,197.801498413085
1495.18005371093,7.71946811676025,1373.67507597197,191.208694458007
2063.86889648437,8.84790134429931,2046.43894595384,195.063903808593
2368.76000976562,9.63101959228515,2540.49173140429,198.07470703125
2516.419921875,9.76766490936279,2638.97173094385,191.838500976562
2108.77099609375,9.18500423431396,2263.87309482431,190.007003784179
2568.11108398437,9.92765045166015,2746.29034022315,179.322692871093
3445.21997070312,12.0327596664428,3526.95250748549,175.935501098632
2994.10693359375,10.8730897903442,3225.76917411555,180.75830078125
2594.93701171875,10.3806104660034,3006.93191470242,177.421203613281
2326.82592773437,10.3430204391479,2987.58808341987,164.631393432617
1941.46398925781,9.28379154205322,2328.30752557584,157.365997314453
1581.48706054687,8.2639513015747,1684.57783763609,151.177703857421
1013.28698730468,7.16107702255249,1090.17934367785,144.42300415039
375.617614746093,5.50215196609497,469.619164434996,145.331802368164
198.15119934082,4.64558410644531,253.467242473226,155.765304565429
87.4404525756835,3.84786701202392,100.642021991036,162.271697998046
189.137802124023,4.5537109375,233.455863572107,148.053604125976
434.43179321289,5.73595285415649,539.507061935846,136.671203613281
336.500793457031,5.05796909332275,350.369419130146,139.464004516601
296.610107421875,4.92244005203247,317.171802843971,141.793899536132
92.9240036010742,3.82135009765625,96.2524817585945,148.574798583984
85.7023010253906,3.58084106445312,61.5770214349031,165.895706176757
309.511413574218,4.71614503860473,269.205736737451,187.605194091796
381.172607421875,5.08085584640502,356.114453045078,188.436294555664
417.266296386718,5.34326791763305,425.022608679788,202.238998413085
446.343811035156,5.45271205902099,455.498983615747,201.033096313476
206.602096557617,4.29698801040649,180.220730383836,191.485107421875
251.375701904296,4.73626089096069,273.753082545745,183.433395385742
275.013610839843,4.78056287765502,283.864666226719,187.940597534179
314.2744140625,4.89414119720458,310.413119851603,180.848007202148
238.782302856445,4.48748779296875,219.355974958712,185.857803344726
409.026489257812,5.31478309631347,417.263156548145,180.81689453125
506.470306396484,5.71140098571777,531.91935710321,186.178802490234
427.95669555664,5.37488603591918,433.718275466238,196.374206542968
952.267578125,6.89550590515136,969.634649871837,193.936706542968
1019.90502929687,7.24092102050781,1128.23768627471,187.723602294921
1015.3579711914,6.70998811721801,890.612311812684,185.273406982421
979.722900390625,6.85196304321289,950.716812314159,183.797103881835
379.407897949218,5.07831287384033,355.474090108227,185.138397216796
841.597778320312,6.52128887176513,814.343480009778,189.26350402832
672.618774414062,6.17117977142333,683.274791239476,189.276504516601
452.07861328125,5.44924306869506,454.516579128293,190.636795043945
558.997924804687,5.85112810134887,575.910576209799,196.932693481445
331.719299316406,5.09408807754516,359.454763998667,193.46580505371
212.100692749023,4.59859418869018,243.165497378137,197.933700561523
79.7210235595703,3.62970209121704,67.8724448135945,199.715606689453
183.012802124023,4.47265005111694,216.232972023662,205.37060546875
279.196014404296,4.91861677169799,316.255255846069,204.332305908203
460.216613769531,5.62583589553833,505.937876744482,209.37710571289
647.711120605468,6.31677484512329,736.165223443736,211.653701782226
685.078002929687,6.23716497421264,706.963041782597,212.050903320312
709.833984375,6.44937801361083,786.331319943659,211.607604980468
493.355590820312,5.78271722793579,554.125899356235,212.351104736328
366.079315185546,5.34611988067626,425.803376958019,216.831802368164
183.037902832031,4.37933301925659,196.88602915542,220.04100036621
7.34767913818359,3.01137089729309,16.3742124977989,238.690597534179
12.3442001342773,3.24625205993652,28.7312720798072,238.076507568359
65.9879074096679,3.80129408836364,93.007188111359,221.525894165039
157.849502563476,4.43715476989746,208.814652378471,225.155395507812
50.4220504760742,3.67790603637695,74.4575206965673,220.469299316406
88.1881484985351,4.11536979675292,144.721263107698,222.528106689453
242.313293457031,4.98736476898193,332.901599261687,220.768203735351
262.80191040039,4.87110185623168,304.953556101357,222.948898315429
584.667114257812,5.92129898071289,598.757767682736,212.729293823242
298.586791992187,5.03058385848999,343.548736126272,216.046493530273
279.772491455078,4.99785804748535,335.473567673732,206.882003784179
823.479614257812,6.43437719345092,780.559867644685,208.842803955078
883.265625,6.99663686752319,1014.47555948852,212.209899902343
1155.17395019531,7.62542915344238,1323.35126981466,205.577392578125
1400.38903808593,8.10302543640136,1589.53554766822,198.48240661621
1205.10498046875,7.51861810684204,1267.56826092161,207.777206420898
1292.05102539062,7.68825101852416,1356.84742247742,199.147903442382
1856.17700195312,8.45900535583496,1802.77504631943,192.979507446289
1928.17504882812,9.0773000717163,2193.93788984855,194.687896728515
1604.42700195312,8.43941497802734,1790.76770642919,196.00830078125
1599.99597167968,7.98743104934692,1522.80719833094,203.347503662109
1456.09497070312,7.93998289108276,1495.81690453358,209.987899780273
1386.623046875,7.71986198425292,1373.88815450342,213.609603881835
1460.36096191406,7.7741470336914,1403.43509676949,214.111404418945
1894.79504394531,8.58225917816162,1878.95727557832,210.48240661621
1760.42297363281,8.33919143676757,1729.8045769078,212.042404174804
2010.97705078125,9.08357238769531,2198.00029518329,214.585494995117
1828.81604003906,8.6752815246582,1937.13147829492,211.372100830078
1960.69299316406,9.15078353881835,2241.61346215361,208.819793701171
1900.44799804687,9.19164943695068,2268.19952239421,204.358505249023
1549.9580078125,8.2602891921997,1682.38891316167,201.889099121093
1692.68896484375,8.48968791961669,1821.63838424683,194.91389465332
1931.083984375,8.78850173950195,2008.64164559536,194.103607177734
2060.14794921875,8.95649909973144,2115.98625820509,193.345794677734
2069.625,9.09561824798583,2205.80587500305,195.297393798828
2037.26696777343,8.72590446472167,1969.01428248716,199.584503173828
1594.84594726562,8.11209201812744,1594.8256803223,197.521102905273
994.582702636718,6.85667896270751,952.75457863041,200.440994262695
1137.28503417968,7.27987384796142,1147.12478803661,200.889694213867
1267.85803222656,7.53429889678955,1275.66323821577,199.796096801757
1002.46301269531,6.94583702087402,991.791762033422,196.680603027343
1172.34802246093,7.0855278968811,1054.95952249665,199.669006347656
1252.13903808593,7.40690422058105,1210.22503587551,197.4501953125
1121.1669921875,6.93410682678222,986.599776080699,196.395202636718
1183.02099609375,7.15129709243774,1085.57723288498,194.027893066406
932.308410644531,6.57172107696533,834.332221675925,191.294204711914
989.507690429687,6.75971221923828,911.391475479728,190.10139465332
750.551025390625,6.41482496261596,773.074373788914,185.518096923828
825.766174316406,6.52345514297485,815.196233203688,187.605697631835
1116.48706054687,7.06294918060302,1044.57969669083,192.735397338867
986.759887695312,6.69294786453247,883.557699427011,196.074600219726
1018.14501953125,6.80918598175048,932.355144454663,194.843002319335
659.177795410156,6.09630680084228,656.960274723859,192.466796875
729.487426757812,6.14268493652343,673.189482795254,190.76170349121
864.502624511718,6.43036985397338,779.022258007614,194.577804565429
1342.23901367187,7.53829097747802,1277.72935520784,197.982803344726
1279.09802246093,7.36325597763061,1188.27896955859,197.254302978515
1351.39196777343,7.46066617965698,1237.64664559358,201.215499877929
1039.72705078125,7.0317587852478,1030.34972235563,199.337203979492
876.0166015625,6.87479400634765,960.60725180521,194.150802612304
754.007995605468,6.34513521194458,746.733570648162,196.08120727539
1122.3349609375,7.18534278869628,1101.65375891013,198.135498046875
907.796569824218,6.63541412353515,859.986407079103,199.430801391601
1009.73699951171,6.92726707458496,983.580276267633,194.138305664062
1806.98999023437,8.33358669281005,1726.41917763033,193.209701538085
2374.84399414062,9.53295040130615,2465.78006488117,191.941696166992
1779.208984375,8.42602252960205,1782.57593261578,189.82730102539
1334.98095703125,7.4940800666809,1254.91087164108,192.137603759765
1562.94702148437,8.00991535186767,1535.67992936366,192.097305297851
1562.11694335937,7.94452190399169,1498.38847157479,194.244003295898
1464.97705078125,7.72806406021118,1378.3296912479,200.233596801757
1312.35803222656,7.4622778892517,1238.47545602194,205.028396606445
767.036987304687,6.42016696929931,775.115379619166,200.671295166015
283.259307861328,4.74846220016479,276.524587456894,201.918502807617
687.107177734375,6.26421117782592,716.807466817309,208.17610168457
465.753601074218,5.50088500976562,469.254524846038,200.791595458984
355.622009277343,5.27207612991333,405.760119027369,208.008697509765
467.8251953125,5.70190620422363,529.001004295478,217.746505737304
865.346984863281,6.57923507690429,837.33481993759,212.301300048828
1512.97204589843,7.67839813232421,1351.56118687753,208.917297363281
1491.69897460937,7.89579916000366,1470.90170474865,217.237396240234
2004.44104003906,8.96484947204589,2121.355873301,221.351501464843
1581.48303222656,8.08314228057861,1577.96230468095,219.80239868164
1431.62097167968,7.7997989654541,1417.51932394557,214.546997070312
1523.79296875,7.97830390930175,1517.59679894182,216.91340637207
1693.27099609375,8.15549182891845,1620.25783272867,215.366104125976
