N.rep,data.type,N.col,expr,time
1,data.table,88,cdata::unpivot_to_blocks-0,55111080
1,data.table,88,utils::stack-4,26483400
1,data.table,88,stats::reshape-0,70296440
1,data.table,88,stats::reshape-4,96911120
1,data.table,88,tidyr::pivot_longer-4,30484800
1,data.table,88,nc::capture_melt_single-4,20117960
1,data.table,88,tidyfast::dt_pivot_longer-4,21008480
1,data.table,88,cdata::unpivot_to_blocks-0,25248320
1,data.table,88,utils::stack-4,12636000
1,data.table,88,stats::reshape-0,79961440
1,data.table,88,cdata::unpivot_to_blocks-0,24978520
1,data.table,88,nc::capture_melt_single-0,11028000
1,data.table,88,tidyr::pivot_longer-4,18571680
1,data.table,88,tidyfast::dt_pivot_longer-0,690240
1,data.table,88,cdata::unpivot_to_blocks-0,25963600
1,data.table,88,tidyfast::dt_pivot_longer-4,2093160
1,data.table,88,stats::reshape-0,77735680
1,data.table,88,reshape2::melt-0,4307520
1,data.table,88,utils::stack-4,12332640
1,data.table,88,data.table::melt-4,2285160
1,data.table,88,tidyfast::dt_pivot_longer-0,634800
1,data.table,88,reshape2::melt-0,3448080
1,data.table,88,reshape2::melt-4,12056160
1,data.table,88,tidyr::gather-0,10521480
1,data.table,88,stats::reshape-4,79700360
1,data.table,88,reshape2::melt-0,3607600
1,data.table,88,data.table::melt-0,654600
1,data.table,88,tidyfast::dt_pivot_longer-4,2103760
1,data.table,88,utils::stack-4,12681840
1,data.table,88,reshape2::melt-4,12541760
1,data.table,88,tidyr::pivot_longer-4,20376600
1,data.table,88,nc::capture_melt_single-0,11088640
1,data.table,88,stats::reshape-4,78669520
1,data.table,88,tidyr::gather-4,16344760
1,data.table,88,reshape2::melt-4,13606480
1,data.table,88,nc::capture_melt_single-0,11452720
1,data.table,88,cdata::unpivot_to_blocks-4,34411600
1,data.table,88,tidyr::gather-4,16241920
1,data.table,88,reshape2::melt-4,21001560
1,data.table,88,tidyr::pivot_longer-0,10447280
1,data.table,88,stats::reshape-4,78641800
1,data.table,88,nc::capture_melt_single-4,11717320
1,data.table,88,tidyfast::dt_pivot_longer-0,666240
1,data.table,88,data.table::melt-0,543880
1,data.table,88,cdata::unpivot_to_blocks-4,35693760
1,data.table,88,stats::reshape-0,78389120
1,data.table,88,nc::capture_melt_single-4,12274120
1,data.table,88,tidyr::gather-4,16063040
1,data.table,88,tidyr::pivot_longer-0,10357320
1,data.table,88,cdata::unpivot_to_blocks-4,34344720
1,data.table,88,tidyfast::dt_pivot_longer-4,2164400
1,data.table,88,reshape2::melt-0,3502280
1,data.table,88,nc::capture_melt_single-0,11232200
1,data.table,88,reshape2::melt-0,3555560
1,data.table,88,tidyr::pivot_longer-0,11901360
1,data.table,88,data.table::melt-4,2102920
1,data.table,88,data.table::melt-4,1923000
1,data.table,88,tidyr::pivot_longer-4,11355080
1,data.table,88,tidyfast::dt_pivot_longer-4,2171160
1,data.table,88,stats::reshape-0,78139280
1,data.table,88,tidyfast::dt_pivot_longer-4,2671360
1,data.table,88,nc::capture_melt_single-4,11800400
1,data.table,88,cdata::unpivot_to_blocks-0,25540760
1,data.table,88,data.table::melt-0,672480
1,data.table,88,tidyr::pivot_longer-4,11105680
1,data.table,88,reshape2::melt-4,13037080
1,data.table,88,stats::reshape-0,79379720
1,data.table,88,reshape2::melt-0,3533600
1,data.table,88,tidyr::gather-4,15708840
1,data.table,88,tidyr::pivot_longer-0,10447880
1,data.table,88,stats::reshape-4,79294640
1,data.table,88,cdata::unpivot_to_blocks-0,34632720
1,data.table,88,tidyr::gather-4,16384040
1,data.table,88,tidyr::pivot_longer-4,11304240
1,data.table,88,tidyr::gather-4,16133680
1,data.table,88,tidyr::pivot_longer-4,11099840
1,data.table,88,tidyr::gather-0,7020040
1,data.table,88,cdata::unpivot_to_blocks-0,25211000
1,data.table,88,data.table::melt-0,643200
1,data.table,88,nc::capture_melt_single-0,10979680
1,data.table,88,utils::stack-0,3119640
1,data.table,88,tidyfast::dt_pivot_longer-4,1994880
1,data.table,88,reshape2::melt-4,12647760
1,data.table,88,data.table::melt-0,739920
1,data.table,88,cdata::unpivot_to_blocks-4,35117560
1,data.table,88,tidyfast::dt_pivot_longer-0,713600
1,data.table,88,cdata::unpivot_to_blocks-0,52678960
1,data.table,88,tidyr::gather-4,16962520
1,data.table,88,utils::stack-0,3439640
1,data.table,88,data.table::melt-4,2013760
1,data.table,88,utils::stack-0,3186240
1,data.table,88,tidyr::gather-4,16971720
1,data.table,88,nc::capture_melt_single-0,11201640
1,data.table,88,tidyr::gather-0,7095320
1,data.table,88,tidyfast::dt_pivot_longer-4,2037080
1,data.table,88,tidyfast::dt_pivot_longer-4,1889240
1,data.table,88,data.table::melt-0,577240
1,data.table,88,data.table::melt-0,500280
1,data.table,88,utils::stack-0,3224960
1,data.table,88,nc::capture_melt_single-0,10999560
1,data.table,88,utils::stack-0,3391280
1,data.table,88,tidyr::gather-0,7041160
1,data.table,88,cdata::unpivot_to_blocks-4,35701160
1,data.table,88,tidyfast::dt_pivot_longer-0,731760
1,data.table,88,tidyr::gather-4,16144880
1,data.table,88,tidyr::pivot_longer-0,12080640
1,data.table,88,cdata::unpivot_to_blocks-4,44181400
1,data.table,88,data.table::melt-4,1990160
1,data.table,88,tidyr::pivot_longer-0,11872320
1,data.table,88,data.table::melt-0,610760
1,data.table,88,utils::stack-4,12393120
1,data.table,88,tidyr::gather-0,7255800
1,data.table,88,data.table::melt-4,2087840
1,data.table,88,nc::capture_melt_single-4,11588000
1,data.table,88,utils::stack-0,3198400
1,data.table,88,stats::reshape-4,77552800
1,data.table,88,tidyfast::dt_pivot_longer-0,684840
1,data.table,88,reshape2::melt-0,3714560
1,data.table,88,reshape2::melt-4,12316120
1,data.table,88,tidyr::pivot_longer-0,19759400
1,data.table,88,utils::stack-4,13272560
1,data.table,88,data.table::melt-4,2012640
1,data.table,88,reshape2::melt-0,3516760
1,data.table,88,tidyr::pivot_longer-4,11254520
1,data.table,88,stats::reshape-4,77740080
1,data.table,88,stats::reshape-0,79596920
1,data.table,88,tidyr::gather-4,15955560
1,data.table,88,stats::reshape-0,69361920
1,data.table,88,cdata::unpivot_to_blocks-4,34142800
1,data.table,88,stats::reshape-4,91335600
1,data.table,88,stats::reshape-4,77525280
1,data.table,88,tidyfast::dt_pivot_longer-0,677400
1,data.table,88,utils::stack-4,12620320
1,data.table,88,reshape2::melt-0,3585120
1,data.table,88,tidyr::gather-0,7338400
1,data.table,88,cdata::unpivot_to_blocks-0,35995960
1,data.table,88,utils::stack-0,3282840
1,data.table,88,tidyr::pivot_longer-4,11641640
1,data.table,88,reshape2::melt-4,12755880
1,data.table,88,tidyr::pivot_longer-0,11196520
1,data.table,88,cdata::unpivot_to_blocks-4,34157080
1,data.table,88,nc::capture_melt_single-4,11654120
1,data.table,88,tidyr::gather-0,7092160
1,data.table,88,data.table::melt-4,2019360
1,data.table,88,stats::reshape-0,78845200
1,data.table,88,data.table::melt-4,2016880
1,data.table,88,utils::stack-0,3081480
1,data.table,88,utils::stack-4,12523280
1,data.table,88,nc::capture_melt_single-4,11565240
1,data.table,88,nc::capture_melt_single-0,11378680
1,data.table,88,utils::stack-0,3368760
1,data.table,88,nc::capture_melt_single-0,11065120
1,data.table,88,reshape2::melt-4,12868080
1,data.table,88,tidyfast::dt_pivot_longer-0,735600
1,data.table,88,reshape2::melt-4,12759840
1,data.table,88,reshape2::melt-0,3501960
1,data.table,88,cdata::unpivot_to_blocks-0,25058840
1,data.table,88,utils::stack-4,12540440
1,data.table,88,tidyr::gather-0,7059040
1,data.table,88,cdata::unpivot_to_blocks-4,35366600
1,data.table,88,tidyr::pivot_longer-0,19836160
1,data.table,88,tidyr::gather-0,7639840
1,data.table,88,nc::capture_melt_single-4,11902200
1,data.table,88,tidyfast::dt_pivot_longer-0,668480
1,data.table,88,tidyfast::dt_pivot_longer-4,1926040
1,data.table,88,data.table::melt-0,547000
1,data.table,88,nc::capture_melt_single-4,11965080
1,data.table,88,utils::stack-0,3160560
1,data.table,88,cdata::unpivot_to_blocks-4,36136280
1,data.table,88,tidyfast::dt_pivot_longer-0,793200
1,data.table,88,data.table::melt-4,1947120
1,data.table,88,stats::reshape-0,67179360
1,data.table,88,data.table::melt-0,604680
1,data.table,88,utils::stack-4,12822200
1,data.table,88,nc::capture_melt_single-4,22582160
1,data.table,88,nc::capture_melt_single-0,11127000
1,data.table,88,stats::reshape-4,86281880
1,data.table,88,tidyr::pivot_longer-0,14243360
1,data.table,88,tidyr::pivot_longer-4,13711840
1,data.table,88,tidyr::gather-0,11688680
3,data.table,172,tidyr::pivot_longer-0,11816160
3,data.table,172,utils::stack-0,4671040
3,data.table,172,tidyr::pivot_longer-4,12305240
3,data.table,172,tidyr::pivot_longer-0,11285840
3,data.table,172,tidyfast::dt_pivot_longer-4,3203480
3,data.table,172,data.table::melt-4,3022360
3,data.table,172,reshape2::melt-0,6620760
3,data.table,172,tidyfast::dt_pivot_longer-4,3305880
3,data.table,172,tidyr::gather-4,28682760
3,data.table,172,tidyr::pivot_longer-4,12972440
3,data.table,172,stats::reshape-0,137414560
3,data.table,172,stats::reshape-0,145989040
3,data.table,172,tidyfast::dt_pivot_longer-4,3659360
3,data.table,172,nc::capture_melt_single-4,19278320
3,data.table,172,tidyr::gather-0,11230120
3,data.table,172,tidyfast::dt_pivot_longer-4,3651760
3,data.table,172,reshape2::melt-0,7002760
3,data.table,172,reshape2::melt-4,24775320
3,data.table,172,tidyr::gather-0,11231960
3,data.table,172,data.table::melt-0,889040
3,data.table,172,tidyfast::dt_pivot_longer-4,3403080
3,data.table,172,reshape2::melt-0,6873440
3,data.table,172,data.table::melt-4,3273240
3,data.table,172,tidyfast::dt_pivot_longer-0,937040
3,data.table,172,tidyr::gather-0,12367240
3,data.table,172,data.table::melt-0,888520
3,data.table,172,nc::capture_melt_single-4,18441200
3,data.table,172,data.table::melt-0,815120
3,data.table,172,utils::stack-0,4738280
3,data.table,172,data.table::melt-0,808200
3,data.table,172,cdata::unpivot_to_blocks-4,58638680
3,data.table,172,reshape2::melt-4,24250480
3,data.table,172,utils::stack-4,22250880
3,data.table,172,data.table::melt-4,3015200
3,data.table,172,utils::stack-4,21834800
3,data.table,172,stats::reshape-0,137275640
3,data.table,172,tidyfast::dt_pivot_longer-0,967960
3,data.table,172,tidyr::pivot_longer-0,12860320
3,data.table,172,tidyr::gather-0,11091800
3,data.table,172,stats::reshape-0,147038000
3,data.table,172,tidyr::gather-0,10923640
3,data.table,172,stats::reshape-4,171321880
3,data.table,172,stats::reshape-0,135157520
3,data.table,172,tidyr::pivot_longer-0,11660240
3,data.table,172,nc::capture_melt_single-4,18965360
3,data.table,172,tidyr::pivot_longer-4,12914280
3,data.table,172,data.table::melt-4,3372720
3,data.table,172,tidyr::pivot_longer-0,12054200
3,data.table,172,tidyr::gather-4,28416760
3,data.table,172,tidyfast::dt_pivot_longer-0,998880
3,data.table,172,tidyr::pivot_longer-0,11701440
3,data.table,172,reshape2::melt-4,25149120
3,data.table,172,tidyfast::dt_pivot_longer-4,3555000
3,data.table,172,tidyr::pivot_longer-0,23201560
3,data.table,172,tidyfast::dt_pivot_longer-4,3145840
3,data.table,172,reshape2::melt-0,6658680
3,data.table,172,tidyfast::dt_pivot_longer-4,3290280
3,data.table,172,tidyr::gather-0,10798440
3,data.table,172,tidyfast::dt_pivot_longer-4,3556080
3,data.table,172,tidyr::pivot_longer-0,11500400
3,data.table,172,cdata::unpivot_to_blocks-4,49446480
3,data.table,172,stats::reshape-4,156445680
3,data.table,172,tidyr::pivot_longer-4,12672880
3,data.table,172,tidyfast::dt_pivot_longer-0,930800
3,data.table,172,cdata::unpivot_to_blocks-0,44341080
3,data.table,172,reshape2::melt-4,24486080
3,data.table,172,stats::reshape-4,154642880
3,data.table,172,reshape2::melt-4,24472000
3,data.table,172,nc::capture_melt_single-0,17757320
3,data.table,172,data.table::melt-4,3216600
3,data.table,172,nc::capture_melt_single-0,17358240
3,data.table,172,stats::reshape-0,148567160
3,data.table,172,tidyfast::dt_pivot_longer-0,892920
3,data.table,172,cdata::unpivot_to_blocks-4,48605160
3,data.table,172,cdata::unpivot_to_blocks-0,33013680
3,data.table,172,data.table::melt-0,922880
3,data.table,172,stats::reshape-0,148731080
3,data.table,172,data.table::melt-0,734640
3,data.table,172,nc::capture_melt_single-4,17252840
3,data.table,172,tidyr::pivot_longer-4,12343200
3,data.table,172,stats::reshape-0,157314400
3,data.table,172,tidyr::pivot_longer-0,11390760
3,data.table,172,reshape2::melt-0,6979240
3,data.table,172,nc::capture_melt_single-4,17359840
3,data.table,172,cdata::unpivot_to_blocks-0,33629520
3,data.table,172,nc::capture_melt_single-4,17727440
3,data.table,172,reshape2::melt-4,24685360
3,data.table,172,tidyr::gather-4,28750480
3,data.table,172,utils::stack-0,4841840
3,data.table,172,nc::capture_melt_single-4,18577880
3,data.table,172,tidyr::gather-4,28770200
3,data.table,172,utils::stack-4,22755560
3,data.table,172,tidyfast::dt_pivot_longer-0,966120
3,data.table,172,reshape2::melt-4,24313800
3,data.table,172,stats::reshape-4,163742040
3,data.table,172,cdata::unpivot_to_blocks-4,49425440
3,data.table,172,stats::reshape-4,170047240
3,data.table,172,cdata::unpivot_to_blocks-4,48865920
3,data.table,172,utils::stack-4,23248560
3,data.table,172,reshape2::melt-0,6762920
3,data.table,172,cdata::unpivot_to_blocks-0,31686280
3,data.table,172,utils::stack-4,22792560
3,data.table,172,reshape2::melt-4,24391800
3,data.table,172,nc::capture_melt_single-4,17549240
3,data.table,172,reshape2::melt-0,6880320
3,data.table,172,stats::reshape-0,167479880
3,data.table,172,utils::stack-0,4873320
3,data.table,172,utils::stack-4,22534880
3,data.table,172,utils::stack-0,4773320
3,data.table,172,tidyr::gather-4,28215240
3,data.table,172,stats::reshape-4,154732760
3,data.table,172,stats::reshape-0,148584480
3,data.table,172,nc::capture_melt_single-4,17880480
3,data.table,172,stats::reshape-4,167256080
3,data.table,172,reshape2::melt-0,6672920
3,data.table,172,utils::stack-0,4924000
3,data.table,172,tidyr::pivot_longer-4,12362080
3,data.table,172,data.table::melt-4,3429120
3,data.table,172,reshape2::melt-4,24924000
3,data.table,172,tidyr::gather-0,11107280
3,data.table,172,tidyr::pivot_longer-4,12729320
3,data.table,172,cdata::unpivot_to_blocks-0,31421160
3,data.table,172,nc::capture_melt_single-0,17137840
3,data.table,172,data.table::melt-0,743560
3,data.table,172,tidyr::pivot_longer-4,12697680
3,data.table,172,stats::reshape-4,165930120
3,data.table,172,cdata::unpivot_to_blocks-4,48364080
3,data.table,172,tidyr::gather-4,27816160
3,data.table,172,tidyr::gather-4,28926440
3,data.table,172,tidyfast::dt_pivot_longer-0,916360
3,data.table,172,tidyfast::dt_pivot_longer-0,757360
3,data.table,172,tidyr::gather-4,28235480
3,data.table,172,cdata::unpivot_to_blocks-0,32761680
3,data.table,172,data.table::melt-0,841400
3,data.table,172,tidyr::pivot_longer-0,11806000
3,data.table,172,cdata::unpivot_to_blocks-0,32180760
3,data.table,172,data.table::melt-0,845000
3,data.table,172,cdata::unpivot_to_blocks-0,32086040
3,data.table,172,tidyr::gather-4,39765600
3,data.table,172,reshape2::melt-0,6812720
3,data.table,172,data.table::melt-4,3143360
3,data.table,172,utils::stack-0,4757800
3,data.table,172,stats::reshape-4,152127480
3,data.table,172,nc::capture_melt_single-0,17384600
3,data.table,172,utils::stack-0,4877240
3,data.table,172,cdata::unpivot_to_blocks-0,31891320
3,data.table,172,nc::capture_melt_single-0,17247560
3,data.table,172,tidyr::gather-4,40162120
3,data.table,172,nc::capture_melt_single-0,17158600
3,data.table,172,tidyfast::dt_pivot_longer-0,854880
3,data.table,172,cdata::unpivot_to_blocks-4,48604760
3,data.table,172,tidyfast::dt_pivot_longer-4,3252840
3,data.table,172,nc::capture_melt_single-0,17532320
3,data.table,172,utils::stack-4,23280640
3,data.table,172,nc::capture_melt_single-0,16939880
3,data.table,172,cdata::unpivot_to_blocks-0,31423760
3,data.table,172,tidyfast::dt_pivot_longer-0,965560
3,data.table,172,tidyr::gather-0,11177520
3,data.table,172,utils::stack-4,23026040
3,data.table,172,data.table::melt-4,3220600
3,data.table,172,cdata::unpivot_to_blocks-4,49816000
3,data.table,172,utils::stack-0,4914800
3,data.table,172,data.table::melt-4,3111720
3,data.table,172,utils::stack-0,4778040
3,data.table,172,cdata::unpivot_to_blocks-4,49840000
3,data.table,172,stats::reshape-4,163748480
3,data.table,172,cdata::unpivot_to_blocks-4,50527160
3,data.table,172,nc::capture_melt_single-4,17734000
3,data.table,172,nc::capture_melt_single-0,17570760
3,data.table,172,reshape2::melt-0,6879680
3,data.table,172,utils::stack-4,23366400
3,data.table,172,data.table::melt-4,3486200
3,data.table,172,data.table::melt-0,693400
3,data.table,172,reshape2::melt-4,24637520
3,data.table,172,tidyr::gather-0,22977440
3,data.table,172,tidyr::pivot_longer-4,13250840
3,data.table,172,nc::capture_melt_single-0,17039800
3,data.table,172,tidyr::pivot_longer-4,12669040
3,data.table,172,utils::stack-4,23315360
3,data.table,172,tidyr::gather-0,11029440
10,data.table,466,data.table::melt-4,7529360
10,data.table,466,stats::reshape-0,377909960
10,data.table,466,cdata::unpivot_to_blocks-0,55472120
10,data.table,466,tidyfast::dt_pivot_longer-4,7750480
10,data.table,466,utils::stack-0,9988320
10,data.table,466,cdata::unpivot_to_blocks-4,112324600
10,data.table,466,tidyr::pivot_longer-4,17258280
10,data.table,466,tidyr::pivot_longer-0,15724640
10,data.table,466,stats::reshape-4,424114680
10,data.table,466,tidyr::pivot_longer-0,15667800
10,data.table,466,cdata::unpivot_to_blocks-4,112131840
10,data.table,466,cdata::unpivot_to_blocks-0,53340000
10,data.table,466,utils::stack-0,10210400
10,data.table,466,tidyr::pivot_longer-4,17531080
10,data.table,466,nc::capture_melt_single-4,37348840
10,data.table,466,data.table::melt-4,6802600
10,data.table,466,reshape2::melt-0,17743680
10,data.table,466,tidyr::gather-4,69113400
10,data.table,466,tidyr::pivot_longer-0,15556440
10,data.table,466,nc::capture_melt_single-0,49231800
10,data.table,466,tidyfast::dt_pivot_longer-4,7562600
10,data.table,466,cdata::unpivot_to_blocks-0,53541240
10,data.table,466,data.table::melt-4,7018400
10,data.table,466,tidyfast::dt_pivot_longer-4,7420200
10,data.table,466,tidyfast::dt_pivot_longer-0,1705080
10,data.table,466,tidyr::gather-4,69449320
10,data.table,466,tidyfast::dt_pivot_longer-4,7418560
10,data.table,466,nc::capture_melt_single-4,36866840
10,data.table,466,reshape2::melt-4,66124640
10,data.table,466,reshape2::melt-0,17798560
