date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XPD,XPT,YER,ZAR,ZMW,ZWL
2019-12-06,3.673,78.749999,110.95,478.259009,1.715022,483.8495,59.896187,1.461914,1.8,1.7025,1.763097,2,84.801522,1.7660690000000001,0.377108,1873.5,1,1.359848,6.915169,4.1414,1,1.32585461e-4,71.225301,10.822895,2.116171,2.015748,1.325585,1675,0.990415,0.026239,777.700889,7.02389,7.0353,3469.739372,566.015726,1,25.75,100.15,23.0798,178,6.7557,53.135,119.780471,16.142874,14.999567,30.413968,0.904261,2.17425,0.761267,0.761267,2.94,0.761267,5.67,0.761267,51.34375,9430,7.6801450000000004,209.219221,7.830055,24.794999,6.725936,97.157247,299.364,14023.895,3.47165,0.761267,71.297,1190,42105,121.539993,0.761267,140.55937,0.709,108.581,101.71,69.669507,4070,445.950114,900,1186.21,0.303603,0.833397,385.93173,8870,1511.870812,181.203232,190.550047,14.65,1.405,9.6475,17.277212,3625,55.524265,1502.279567,2690.271136,8.063805,357,37.39,36.502554,15.45,725,19.283571,4.1695,64.000005,14.65,362.5,33.91,9.128,113.960408,1.522987,0.385054,1,3.3795,3.39,50.800504,154.78,3.86645,6441.813553,3.64075,4.3211,106.3,63.6727,920,3.74975,8.261446,13.702247,45.15,9.49505,1.360125,0.761267,7479.71008,581,7.458,130.26,21560.79,22.28,8.750445,514.990003,14.65,30.356053,9.680208,3.5,2.8545,2.30585,5.776599,6.756782,30.437,2297.6,23.818689,3685.056272,1,37.828111,9515,248487.642241,31174.355,23250.359726,116.006318,2.637766,593.156562,0.06031001,6.8488e-4,2.70255,0.725833,5.3072e-4,0.00111636,250.349961,14.622105,14.907575,322.000001
2019-12-07,3.673,78.749999,110.95,478.259009,1.715022,483.8495,59.896187,1.461914,1.8,1.7025,1.763097,2,84.801522,1.7660690000000001,0.377108,1873.5,1,1.359848,6.915169,4.1414,1,1.33099164e-4,71.225301,10.822895,2.116171,2.015748,1.325585,1675,0.990415,0.026239,777.700889,7.02389,7.0353,3469.739372,566.015726,1,25.75,100.15,23.0798,178,6.7557,53.135,119.780471,16.142874,14.999786,30.413968,0.904261,2.17425,0.761267,0.761267,2.94,0.761267,5.67,0.761267,51.34375,9430,7.6801450000000004,209.219221,7.830055,24.794999,6.725936,97.157247,299.364,14023.895,3.47165,0.761267,71.297,1190,42105,121.539993,0.761267,140.55937,0.709,108.581,101.71,69.66952,4070,445.950114,900,1186.21,0.303603,0.833397,385.93173,8870,1511.870812,181.203232,190.550047,14.65,1.405,9.6475,17.277212,3625,55.524265,1502.279567,2693.559975,8.063805,357,37.39,36.502554,15.45,725,19.283571,4.1695,64.000005,14.65,362.5,33.91,9.128,113.960408,1.522987,0.385054,1,3.3795,3.39,50.800504,154.78,3.86645,6441.813553,3.64075,4.3211,106.3,63.6727,920,3.74975,8.261446,13.702247,45.15,9.49505,1.360125,0.761267,7479.71008,581,7.458,130.26,21560.79,22.28,8.750445,514.990169,14.65,30.352622,9.680208,3.5,2.8545,2.30585,5.776599,6.756782,30.437,2297.6,23.818689,3685.056272,1,37.828111,9515,248487.642241,31174.355,23250.359726,115.535501,2.657455,593.156562,0.06031001,6.8488e-4,2.70255,0.72533,5.3072e-4,0.00111636,250.349961,14.622105,14.907575,322.000001
2019-12-08,3.673059,78.690763,110.680392,478.259009,1.715022,478.391,59.894288,1.462917,1.8,1.7025,1.763097,2,84.801522,1.767392,0.377095,1875.170303,1,1.359848,6.915169,4.141387,1,1.32812638e-4,71.225301,10.822895,2.116171,2.015748,1.325165,1672.770399,0.990651,0.026239,777.699357,7.02751,7.0353,3469.859788,566.015726,1,25.75,100.15,23.082988,178,6.756696,52.976819,119.779425,16.143384,14.999786,31.42679,0.904295,2.17429,0.761109,0.761109,2.94,0.761109,5.66707,0.761109,51.42,9497.598381,7.6801450000000004,209.219221,7.82961,24.84048,6.725872,97.157247,299.242044,14027.215669,3.47105,0.761109,71.292916,1192.302177,42105.140176,121.437134,0.761109,140.55937,0.709,108.6415,101.712072,69.66952,4069.458674,445.950114,900,1186.209949,0.303577,0.833397,385.93173,8863.252858,1512.29665,181.203232,189.625034,14.64961,1.401817,9.638188,17.347434,3662.234569,55.524265,1502.279567,2693.559976,8.063805,357,37.420263,36.495852,15.45,729.800755,19.254926,4.159501,63.986003,14.64961,362.653326,33.805141,9.12815,113.960408,1.524809,0.385043,1,3.379213,3.398558,50.802786,154.906689,3.868588,6441.813553,3.640815,4.3224,106.3,63.662906,928.610981,3.75018,8.235474,13.702247,45.119588,9.500697,1.360935,0.761109,7479.71008,579.532947,7.458,130.26,21560.79,22.28,8.750445,515.005169,14.649532,30.353771,9.680208,3.5,2.8545,2.305852,5.78124,6.756782,30.436916,2299.659825,23.716888,3685.056272,1,37.826872,9512.724968,248487.642241,31174.355,23250.872571,115.5355,2.657455,593.178321,0.06027555,6.8491e-4,2.70255,0.72533,5.3236e-4,0.00111546,250.349961,14.61975,15.225252,322.000001
2019-12-09,3.6732,78.6,111.116324,478.234575,1.714972,476.2555,59.9065,1.464915,1.8,1.7025,1.766202,2,84.891979,1.768049,0.377016,1876.108342,1,1.359612,6.915512,4.1427,1,1.3605249e-4,71.062024,10.810618,2.11475,2.015632,1.323795,1674.215531,0.987909,0.026239,802.900052,7.0362,7.0393,3427.188711,568.503623,1,25.75,100,23.0677,178,6.754002,53.077112,119.766992,16.1185,14.99973,31.476251,0.903873,2.17445,0.760682,0.760682,2.92,0.760682,5.676894,0.760682,51.26,9485.330553,7.679762,209.212135,7.8287,14.869035,6.7238,97.152232,299.74,14009.145819,3.46874,0.760682,70.970191,1192.264405,42105,121.750017,0.760682,140.55937,0.709,108.5866,101.39925,69.670107,4077.390147,445.150108,900,1189.680017,0.303746,0.83333,385.907091,8876.061076,1518.178943,181.19187,188.75001,14.650237,1.403782,9.650943,17.248908,3658.402908,55.68408,1503.433181,2690.047879,8.062581,357,37.493011,36.748723,15.45,731.776541,19.234469,4.1615,63.877993,14.650237,362.240848,33.886317,9.148205,113.699521,1.527013,0.384988,1,3.376669,3.429006,50.838183,155.053811,3.87644,6438.175777,3.64075,4.3201,106.23,63.5486,928.546269,3.749963,8.271383,13.699101,45.118695,9.531753,1.359949,0.760682,7479.71008,578.694084,7.458,130.26,21560.79,22.2,8.749757,515.03008,14.644284,30.309885,9.680638,3.5,2.8505,2.304745,5.811339,6.761578,30.412,2298.982102,23.696613,3684.858492,1,37.71396,9526.860096,248487.642241,31174.355,23189.471527,116.010938,2.6364,592.901895,0.06022817,6.8437e-4,2.70255,0.725638,5.3044e-4,0.00111703,250.349961,14.67255,15.424453,322.000001
2019-12-10,3.6732,78.574755,110.813692,478.129592,1.715428,474.091,59.745,1.468213,1.8,1.7025,1.764791,2,84.91681,1.763135,0.377105,1876.044084,1,1.359961,6.91676,4.1462,1,1.38307367e-4,70.944386,10.860737,2.112429,2.015971,1.323499,1673.972273,0.984574,0.026239,779.098901,7.0279,7.0343,3415.253994,568.458018,1,25.75,99.95,23.01745,178.025,6.7371,52.989951,119.642351,16.1598,14.999698,31.586285,0.901469,2.1636,0.761649,0.761649,2.89,0.761649,5.690896,0.761649,51.25,9496.999495,7.672003,209.264307,7.826931,24.746181,6.7056,97.174486,298.33,14011.393644,3.4751,0.761649,70.832294,1192.473691,42105,121.439995,0.761649,140.55937,0.709,108.77842351,101.501925,69.669401,4079.728987,444.57513,900,1190.27,0.303613,0.833574,386.730663,8879.295927,1512.568808,181.171645,188.750035,14.809419,1.401814,9.640263,17.299636,3658.354597,55.466409,1507.386914,2698.845586,8.062755,357,37.541695,36.640001,15.46,731.454455,19.2657,4.1625,63.831996,14.809419,362.671567,33.843807,9.1781,113.511171,1.527884,0.384993,1,3.384939,3.404168,50.739683,154.999847,3.868192,6431.585871,3.641,4.3093,105.92,63.5212,930.771122,3.749882,8.271383,13.699013,45.12459,9.4956,1.35836,0.761649,7479.71008,579.182449,7.458,130.26,21560.79,22.25,8.751635,515.014907,14.76582,30.309942,9.68559,3.51,2.855,2.304745,5.8059,6.763437,30.466998,2298.395127,23.65829,3683.553733,1,37.813805,9527.739112,248487.642241,31174.355,23153.470049,116.016961,2.636694,591.325179,0.06002221,6.8306e-4,2.70255,0.725383,5.2717e-4,0.00108826,250.300053,14.7889,14.382044,322.000001
2019-12-11,3.6732,78.549996,110.566556,477.87305,1.715392,472.2805,59.7441,1.455604,1.8,1.7025,1.765333,2,84.916453,1.758493,0.377101,1875,1,1.360038,6.916717,4.1252,1,1.38820982e-4,70.867946,10.872544,2.114793,2.016229,1.317523,1680,0.9825,0.026239,770.000557,7.02948,7.0388,3390.942042,569.612591,1,25.75,99.775,22.9154,178.025,6.7134,53.15,119.521292,16.1536,14.999694999999999,31.632015,0.8982,2.16785,0.75759,0.75759,2.88,0.75759,5.69,0.75759,51.375,9502.643608,7.666958,208.726405,7.80905,24.709491,6.6812,97.148703,296.61,13980.327025,3.47635,0.75759,70.739296,1192.869297,42105,121.719975,0.75759,140.55937,0.709,108.55583333,101.69,69.669967,4075.735183,444.099745,900,1188.930008,0.303597,0.833551,386.168563,8878.751952,1512.295213,181.170731,188.249985,14.781991,1.405747,9.637849,17.299636,3659.007186,55.441366,1512.379408,2697.692739,8.048488,357,37.543137,36.59,15.45,731.903679,19.1161,4.1645,63.838994,14.781991,362.604938,33.794229,9.1098,113.388269,1.519584,0.384973,1,3.396624,3.407823,50.779233,155.038536,3.847128,6439.425683,3.641,4.2945,105.575,63.319,930.849951,3.750426,8.289569,13.698298,45.129106,9.38753,1.357262,0.75759,7479.71008,579.593979,7.458,130.26,21560.79,22.2,8.752516,515.004901,14.781518,30.24064,9.697448,3.5,2.8535,2.306909,5.8048,6.763365,30.36,2300.589485,23.602007,3674.915636,1,37.986203,9528.499387,248487.642241,31174.355,23070.773101,116.080873,2.637427,589.180577,0.05928042,6.7811e-4,2.70255,0.725482,5.2194e-4,0.0010644,250.349961,14.6806,14.628716,322.000001
2019-12-12,3.6732,78.70674,110.043397,477.975105,1.709902,469.3135,59.766527,1.443844,1.8,1.7025,1.756581,2,84.891208,1.75098,0.376986,1876.141395,1,1.356712,6.914703,4.0909,1,1.39018131e-4,70.870852,10.822255,2.108364,2.015576,1.315452,1674.207354,0.985097,0.026239,768.400205,6.94316,7.0205,3359.061496,568.742646,1,25.75,99.625,22.822199,178.05,6.681656,52.986785,119.27667,16.120727,14.999618,31.548087,0.894178,2.16645,0.742209,0.742209,2.88,0.742209,5.714735,0.742209,51.26,9501.170691,7.664649,208.689603,7.80565,24.804367,6.6508,97.119338,294.639821,13938.1015,3.4806,0.742209,70.569992,1192.254122,42105,122.220009,0.742209,140.55937,0.709,109.40777778,101.697643,69.669951,4065.878741,442.761616,900,1170.59,0.303743,0.833393,384.611286,8875.294244,1511.903463,180.891865,187.999995,14.659565,1.401244,9.60628,17.198476,3658.199498,55.280915,1513.931142,2698.122578,8.040206,357,37.518625,36.53,15.45,731.771934,18.9979,4.1601,63.949995,14.659565,361.993662,33.796191,9.041921,113.393738,1.510865,0.384996,1,3.386191,3.405523,50.597032,154.97885,3.83326,6441.445123,3.641,4.2735,105.02,62.7098,930.738188,3.75009,8.223345,13.699426,45.118386,9.345096,1.352174,0.742209,7479.71008,579.482601,7.458,130.26,21560.79,22.25,8.74982,515.049968,14.628882,30.17,9.694596,3.51,2.8515,2.301038,5.77281,6.761372,30.222001,2297.891077,23.564961,3674.819286,1,37.978798,9526.661558,248487.642241,31174.355,23062.055441,115.77911,2.63418,586.542497,0.05921373,6.8254e-4,2.70255,0.724566,5.1086e-4,0.00105956,250.349961,14.428824,14.444345,322.000001
2019-12-13,3.673,78.749999,110.15,477.872478,1.704304,469.3135,59.767807,1.454208,1.8,1.7025,1.750818,2,84.928378,1.759175,0.377094,1876,1,1.352102,6.913274,4.1084,1,1.37849322e-4,70.756412,10.785296,2.100678,2.015118,1.31692,1681,0.98413,0.026239,764.398552,7.00533,6.9729,3389.795427,568.608604,1,25.75,99.5,22.9079,178,6.7207,53.16,119.511706,16.119604,14.999651,31.65,0.89924,2.17,0.750063,0.750063,2.855,0.750063,5.698439,0.750063,51.3,9455,7.672944,208.617576,7.79845,24.744999,6.69032,96.791118,296.45,13973.6055,3.48307,0.750063,70.6895,1190,42105,123.21999,0.750063,140.55937,0.7095,109.3315,101.706497,69.669098,4065,442.874585,900,1174.65,0.303285,0.833128,384.622268,8875,1512.028479,181.053771,187.874958,14.505,1.405,9.6025,17.198476,3612,55.080376,1509.112583,2697.815917,8.024619,357,37.52,36.4503,15.46,726,19.0125,4.134499,63.949995,14.52,362.5,33.85,9.031755,113.209931,1.516082,0.384999,1,3.367,3.4,50.610144,154.95,3.8387,6433.875926,3.641,4.2971,105.665,62.8431,926,3.750512,8.303902,13.700564,45.1,9.3984,1.353515,0.750063,7479.71008,580,7.458,130.26,21560.79,22.25,8.748043,514.964854,14.63,30.214029,9.6784,3.51,2.8515,2.301038,5.803675,6.7474170000000004,30.235,2297.4,23.479983,3672.051353,1,37.842429,9520,248487.642241,31174.355,23289.554415,115.672197,2.637791,589.862904,0.05904943,6.7767e-4,2.70255,0.722929,5.1725e-4,0.0010776,250.300053,14.50316,14.52109,322.000001
2019-12-14,3.673,78.749999,110.15,477.872478,1.704304,469.3135,59.767807,1.454208,1.8,1.7025,1.750818,2,84.928378,1.759175,0.377094,1876,1,1.352102,6.913274,4.1084,1,1.41412317e-4,70.756412,10.785296,2.100678,2.015118,1.31692,1681,0.98413,0.026239,764.398552,7.00533,6.9729,3389.795427,568.608604,1,25.75,99.5,22.9079,178,6.7207,53.16,119.511706,16.119604,14.999786,31.65,0.89924,2.17,0.750063,0.750063,2.855,0.750063,5.698439,0.750063,51.3,9455,7.672944,208.617576,7.79845,24.744999,6.69032,96.791118,296.45,13973.6055,3.48307,0.750063,70.6895,1190,42105,123.21999,0.750063,140.55937,0.7095,109.3315,101.706497,69.669102,4065,442.874585,900,1174.65,0.303285,0.833128,384.622268,8875,1512.028479,181.053771,187.874958,14.505,1.405,9.6025,17.198476,3612,55.080376,1509.112583,2695.005974,8.024619,357,37.52,36.4503,15.46,726,19.0125,4.134499,63.949995,14.52,362.5,33.85,9.031755,113.209931,1.516082,0.384999,1,3.367,3.4,50.610144,154.95,3.8387,6433.875926,3.641,4.2971,105.665,62.8431,926,3.750512,8.303902,13.700564,45.1,9.3984,1.353515,0.750063,7479.71008,580,7.458,130.26,21560.79,22.25,8.748043,514.965169,14.63,30.214029,9.6784,3.51,2.8515,2.301038,5.803675,6.7474170000000004,30.235,2297.4,23.479983,3672.051353,1,37.842429,9520,248487.642241,31174.355,23289.554415,115.637454,2.649373,589.862904,0.05904943,6.7767e-4,2.70255,0.722496,5.1725e-4,0.0010776,250.300053,14.50316,14.52109,322.000001
2019-12-15,3.673085,78.703569,109.789763,477.872478,1.704545,463.433,59.747922,1.454598,1.8,1.7025,1.749636,2,84.928378,1.758946,0.377082,1876.294763,1,1.352078,6.913274,4.107852,1,1.4049232e-4,70.756412,10.703905,2.100192,2.015118,1.318615,1674.775467,0.983954,0.025852,764.400256,7.0032,6.9729,3388.646543,568.608604,1,25.75,99.25,22.910829,178,6.717838,52.989362,119.512047,16.114315,14.999786,31.662424,0.898939,2.16929,0.748861,0.748861,2.855,0.748861,5.749064,0.748861,51.3,9503.246691,7.672944,208.617576,7.799285,24.719737,6.690344,96.227577,296.096194,13967.622236,3.483014,0.748861,70.686718,1192.103931,42105,123.012846,0.748861,140.55937,0.7095,109.38666667,101.690856,69.669102,4066.196801,441.599963,900,1174.245032,0.30335,0.833128,384.622268,8868.536775,1512.422783,181.053771,187.749961,14.4488,1.401308,9.590662,17.256597,3652.508686,55.016326,1509.112583,2694.624039,8.024619,357,37.550794,36.450099,15.46,732.121293,19.0367,4.134499,63.629996,14.4488,363.076529,33.775811,9.028655,113.209931,1.517035,0.384997,1,3.372501,3.405132,50.595343,154.980325,3.840358,6433.875926,3.640868,4.294054,105.665,62.878026,931.07931,3.75065,8.303902,13.700564,45.099256,9.38249,1.354849,0.748861,7488.043446,579.005351,7.458,130.26,21560.79,22.25,8.748043,515.020169,14.43456,30.202454,9.6784,3.51,2.84,2.2989289999999998,5.810429,6.7474170000000004,30.233799,2297.385282,23.479983,3672.051353,1,37.916182,9521.50888,248487.642241,33474.855,23281.721641,115.620675,2.649139,589.665004,0.05906326,6.7833e-4,2.70255,0.722496,5.1454e-4,0.00107992,250.274975,14.53087,14.52109,322.000001
2019-12-16,3.673076,78.750002,109.76953,477.607287,1.704903,459.052,59.746,1.455046,1.8,1.7025,1.754973,2,84.888525,1.75537,0.377042,1875.431788,1,1.354743,6.91445,4.0634,1,1.45155643e-4,70.945584,10.752053,2.10319,2.015522,1.316482,1673.393983,0.983308,0.025852,761.501021,6.993597,6.9826,3388.702447,567.197393,1,25.75,99.85,22.84265,178.05,6.7113,52.99755,119.459246,16.042,14.999602,31.750556,0.898007,2.1655,0.7538,0.7538,2.875,0.7538,5.725741,0.7538,51.425,9413.892708,7.679871,208.774887,7.793268,24.727138,6.680555,96.246011,295.208118,14015.154812,3.49738,0.7538,70.90375,1188.984937,42105,122.849975,0.7538,140.55937,0.709,109.57703792,101.6,69.664251,4065.022181,442.049988,900,1168.460007,0.30375,0.833341,384.728031,8871.341352,1511.729315,181.206504,187.499993,14.43734,1.401176,9.605597,17.198476,2436.227093,55.243807,1507.016932,2700.060862,8.023492,357,37.547681,36.548907,15.45,731.958885,18.9391,4.1425,63.398003,14.42156,363.112566,34.047599,9.016005,113.525812,1.517267,0.384997,1,3.359267,3.406729,50.551325,155.036352,3.822548,6446.693112,3.641,4.2879,105.505,62.519543,933.110107,3.751002,8.269546,13.700647,45.117245,9.37072,1.3558,0.7538,7488.043446,580.263806,7.458,130.26,21560.79,22.2,8.74972,515.075165,14.47393,30.23,9.681098,3.5,2.85,2.298415,5.8503,6.783276,30.112,2297.815073,23.502803,3671.712039,1,37.785223,9530.722716,248487.642241,33474.855,23194.908385,115.676118,2.634328,589.054212,0.05870964,6.7778e-4,2.70255,0.723433,5.0443e-4,0.00107701,250.275075,14.3836,14.503881,322.000001
2019-12-17,3.6732,78.730307,109.60245,478.393521,1.696453,459.052,59.739406,1.4598,1.8,1.7025,1.753824,2,84.963857,1.7538,0.377003,1879.042308,1,1.356104,6.920587,4.0721,1,1.51023564e-4,71.017329,10.727256,2.104772,2.017343,1.316136,1675.674643,0.979974,0.025852,757.69949,6.9962,6.9972,3357.092238,567.028967,1,25.75,99.75,22.809399,178,6.701046,52.984417,119.407413,16.0291,14.999698,31.624284,0.89675,2.17115,0.762,0.762,2.9,0.762,5.721674,0.762,51.425,9515.872003,7.701337,208.764511,7.78715,24.666092,6.67692,96.334137,296.02,13984.3655,3.49158,0.762,71.035597,1193.818688,42105,122.849975,0.762,133.808913,0.709,109.52903045,101.496705,69.664603,4078.482658,441.375366,900,1162.98,0.303744,0.833946,385.040826,8876.499004,1519.925732,181.322071,187.500007,14.397089,1.399204,9.609949,17.177796,3619.167386,55.169261,1506.223579,2699.543627,8.029538,357,37.621732,36.550645,15.46,737.273514,18.9201,4.1415,63.392006,14.397283,363.429259,33.784809,9.0273,113.627388,1.522486,0.384984,1,3.349615,3.412185,50.577072,155.030656,3.82115,6460.133519,3.641453,4.2845,105.375,62.4522,937.352101,3.750646,8.269546,13.699404,45.122762,9.3794,1.355565,0.762,7488.043446,579.805799,7.458,130.26,21560.79,22.25,8.756434,515.039902,14.394179,30.25,9.68884,3.51,2.8365,2.297876,5.879265,6.762227,30.155,2299.478065,23.483293,3672.940781,1,37.742433,9535.94015,248487.642241,33474.855,23197.690358,115.723198,2.637537,588.22944,0.05881488,6.7764e-4,2.70255,0.723959,5.1535e-4,0.00107791,250.349961,14.399125,14.556843,322.000001
2019-12-18,3.6732,78.650005,109.770127,477.274763,1.695103,458.052,59.7707,1.458755,1.8,1.7025,1.757662,2,84.898425,1.7596,0.377041,1876.993337,1,1.355926,6.915303,4.063261,1,1.37209747e-4,71.00323,10.718815,2.106341,2.015844,1.311465,1680,0.980152,0.025852,751.7,7.0035,7.005,3345.645948,565.129532,1,25.75,99.55,22.9243,178,6.722374,53.005787,119.548062,16.0536,14.999532,31.744466,0.899612,2.17115,0.764234,0.764234,2.9,0.764234,5.725158,0.764234,51.425,9483.259991,7.695363,208.666087,7.788442,24.72606,6.7023,96.258311,297.59,13970.220395,3.49729,0.764234,70.999907,1192.316558,42105,123.430007,0.764234,134.01542800000001,0.709,109.54883333,101.145244,69.665082,4076.215475,441.375366,900,1165.360021,0.303499,0.833352,384.745844,8868.938144,1520.914994,181.182332,187.499995,14.361191,1.399168,9.61505,17.198476,3642.591125,55.349905,1505.060477,2699.69188,8.023222,357,37.559822,36.597544,15.45,732.662545,18.9888,4.139499,63.162004,14.361191,362.862375,33.822016,9.010338,113.605573,1.518834,0.38499100000000003,1,3.340089,3.4025,50.6955,154.90675,3.836932,6462.856332,3.641,4.2913,105.71,62.6478,942,3.750928,8.303902,13.699542,45.1,9.4222,1.3552,0.764234,7488.043446,579.090797,7.458,130.26,21560.79,22.2,8.750511,514.994975,14.361191,30.223,9.68146,3.51,2.8285,2.301578,5.925139,6.756984,30.172,2301.103995,23.426152,3665.182557,1,37.707037,9525.98725,248487.642241,33474.855,23199.930785,115.732863,2.638904,590.106969,0.05873715,6.7758e-4,2.70255,0.725054,5.1977e-4,0.00106937,250.349961,14.30765,14.562523,322.000001
2019-12-19,3.6732,78.550004,109.70517100000001,478.038663,1.694253,463.444,59.7452,1.4513,1.8,1.7025,1.756968,2,84.857594,1.758244,0.377067,1876.824847,1,1.355019,6.911969,4.0704,1,1.39754097e-4,71.028716,10.701989,2.102147,2.014831,1.312373,1683.123857,0.978406,0.025852,754.299082,6.99888,7.0104,3328.670127,565.462329,1,25.75,99.55,22.844952,178,6.716613,53.011907,119.532653,16.0466,14.999783,31.755426,0.899078,2.1655,0.768226,0.768226,2.885,0.768226,5.72045,0.768226,51.43,9487.474552,7.676622,208.851249,7.794565,24.723126,6.690332,96.210464,297.03,13984.097987,3.4814,0.768226,71.2317,1191.974608,42105,123.170025,0.768226,133.852256,0.709,109.39,100.698012,69.664302,4061.871426,442.925115,900,1162.05,0.303622,0.833023,385.11621,8873.396352,1512.99512,181.393458,187.499993,14.2983,1.399934,9.618353,17.195519,3658.587548,55.306596,1506.522793,2700.185111,8.028153,357,37.550221,36.549998,15.45,736.069432,18.926,4.1415,63.178999,14.2983,362.750532,33.908595,8.9666,113.644948,1.512653,0.384975,1,3.337117,3.405105,50.578403,154.546595,3.832772,6451.417093,3.641,4.2832,105.635,62.3569,945.346121,3.750972,8.302329,13.699824,45.15,9.4103,1.3548,0.768226,7488.043446,580.147698,7.458,130.26,21560.79,22.175,8.745997,514.999969,14.311599,30.207732,9.685634,3.51,2.8325,2.302118,5.9409,6.753745,30.158,2299.392414,23.448701,3663.322095,1,37.71396,9526.838443,248487.642241,33474.855,23177.462214,115.736139,2.635128,589.75681,0.05862356,6.7636e-4,2.70255,0.72514,5.1615e-4,0.00106942,250.300053,14.22885,14.480328,322.000001
2019-12-20,3.6732,78.549996,110.1,477.641656,1.694648,463.444,59.722205,1.449003,1.8,1.7025,1.758761,2,84.87094,1.765363,0.377016,1876,1,1.355137,6.913551,4.100474,1,1.39009695e-4,71.179485,10.713007,2.104312,2.015289,1.3148,1681,0.982773,0.025852,756.89969,7.001465,7.0067,3321.216952,567.841404,1,25.75,99.75,22.9698,178,6.7448,53.22,119.745,16.038809,14.999753,31.8,0.902755,2.17,0.769201,0.769201,2.865,0.769201,5.755,0.769201,51.45,9425,7.693396,209.083167,7.79591,24.7,6.715039,96.316013,298.3125,13966.784,3.4753,0.769201,71.0995,1190.5,42105,122.224993,0.769201,133.672695,0.709,109.4320031,100.706187,69.662849,4065,444.149895,900,1159.389985,0.303609,0.833179,383.993466,8877.5,1512,181.069029,187.600042,14.28,1.4,9.635,17.228106,3608,55.439338,1500.871216,2699.381233,8.029281,357,37.52,36.401236,15.42,741.25,18.941819,4.140001,63.314999,14.28,362.5,34.05,8.97808,113.761947,1.514349,0.384999,1,3.315,3.4025,50.759502,154.875,3.84315,6443.162877,3.641,4.3057,106.1,62.363586,942.5,3.7512,8.28885,13.70004,45.15,9.4061,1.35498,0.769201,7488.043446,581,7.458,130.26,21560.79,22.21,8.749003,514.984918,14.28,30.1787,9.678954,3.51,2.8325,2.2984,5.93053,6.755197,30.1255,2299.5,23.383571,3669.222294,1,37.621905,9515,248487.642241,33474.855,23219.725779,115.72507,2.637631,592.168601,0.05815656,6.7652e-4,2.70255,0.725947,5.3881e-4,0.00109888,250.325036,14.2937,14.448428,322.000001
2019-12-21,3.6732,78.549996,110.1,477.641656,1.694648,463.444,59.722205,1.449003,1.8,1.7025,1.758761,2,84.87094,1.765363,0.377016,1876,1,1.355137,6.913551,4.100474,1,1.39915469e-4,71.179485,10.713007,2.104312,2.015289,1.314755,1681,0.982773,0.025852,756.89969,7.001465,7.0067,3321.216952,567.841404,1,25.75,99.75,22.9698,178,6.7448,53.22,119.745,16.038809,14.999786,31.8,0.902755,2.17,0.768965,0.768965,2.865,0.768965,5.755,0.768965,51.45,9425,7.693396,209.083167,7.79591,24.7,6.715039,96.316013,298.3125,13966.784,3.4753,0.768965,71.0995,1190.5,42110.835176,122.224993,0.768965,133.672695,0.709,109.4320031,100.706187,69.662852,4065,444.149895,900,1159.389985,0.303609,0.833179,383.993466,8877.5,1512,181.069029,187.600042,14.28,1.4,9.635,17.228106,3608,55.439338,1500.871216,2694.620036,8.029281,357,37.52,36.401236,15.42,741.25,18.941819,4.140001,63.314999,14.28,362.5,34.05,8.97808,113.761947,1.514349,0.384999,1,3.315,3.4025,50.759502,154.875,3.84315,6443.162877,3.641,4.3057,106.1,62.363586,942.5,3.7512,8.28885,13.70004,45.15,9.4061,1.35498,0.768965,7488.043446,581,7.458,130.26,21560.79,22.21,8.749003,514.985169,14.28,30.179381,9.678954,3.51,2.8325,2.2984,5.93053,6.755197,30.1255,2299.5,23.383571,3669.222294,1,37.621905,9515,248487.642241,33474.855,23219.725779,115.6205,2.647704,592.168601,0.05815656,6.7652e-4,2.70255,0.725858,5.3881e-4,0.00109888,250.325036,14.2937,14.448428,322.000001
